date,vertical,transaction_count,avg_transaction_value,total_processing_volume,authorization_rate,decline_rate,fraud_rate,chargeback_rate,refund_rate,payment_success_rate,take_rate,payment_revenue,processing_cost,net_revenue,margin,cost_per_transaction,trial_to_paid_rate,involuntary_churn_rate,dunning_recovery_rate,mrr,net_revenue_retention,latency_ms,uptime,failed_payment_recovery_rate
2024-02-18,Sports Leagues,180,131.11,23600.6,0.9756,0.0244,0.0024,0.0037,0.0173,0.9738,0.0304,718.22,51.52,666.7,0.9283,0.29,0.2303,0.0393,0.3945,9894.44,1.0927,712.2,0.999782,0.4633
2024-02-18,Nonprofits,199,279.78,55677.02,0.9226,0.0774,0.0027,0.0046,0.0481,0.9738,0.0199,1106.4,40.81,1065.59,0.9631,0.21,0.4918,0.0501,0.6019,25546.3,0.9953,529.9,0.999567,0.3262
2024-02-18,Pet Care,190,154.8,29412.32,0.9491,0.0509,0.0015,0.0079,0.0126,0.9554,0.0229,674.51,45.69,628.82,0.9323,0.24,0.2954,0.01,0.4458,12456.78,1.1011,170.5,0.99967,0.4711
2024-02-18,Education,272,342.09,93047.76,0.9117,0.0883,0.0018,0.0051,0.0304,0.943,0.0283,2633.9,75.22,2558.69,0.9714,0.28,0.1943,0.0539,0.7247,54485.89,1.0736,202.4,0.996317,0.3964
2024-02-19,Camps,137,47.26,6474.78,0.9366,0.0634,0.0011,0.0044,0.0282,0.9494,0.0185,119.51,28.96,90.55,0.7577,0.21,0.3838,0.0448,0.482,4010.76,0.9192,203.0,0.999113,0.4026
2024-02-19,Associations,291,49.91,14524.13,0.963,0.037,0.0015,0.0028,0.0362,0.9845,0.022,319.93,73.54,246.39,0.7701,0.25,0.4086,0.0488,0.691,6897.68,1.0576,328.9,0.99767,0.3359
2024-02-19,Sports Leagues,271,330.27,89502.51,0.9483,0.0517,0.001,0.0099,0.0376,0.9496,0.0245,2192.41,81.7,2110.71,0.9627,0.3,0.2817,0.059,0.5447,59893.64,1.0205,589.3,0.995145,0.4803
2024-02-19,Nonprofits,194,62.81,12186.05,0.9184,0.0816,0.0032,0.0103,0.0289,0.9602,0.0212,258.46,68.88,189.58,0.7335,0.36,0.5085,0.0265,0.5786,6087.96,1.0703,443.0,0.996663,0.439
2024-02-19,Pet Care,225,197.73,44490.04,0.9712,0.0288,0.0046,0.0039,0.0477,0.9524,0.0267,1189.7,52.6,1137.11,0.9558,0.23,0.2209,0.0376,0.5496,22730.97,0.9548,374.4,0.998896,0.411
2024-02-19,Education,152,319.28,48530.73,0.9643,0.0357,0.0062,0.0085,0.0441,0.9596,0.0205,997.03,58.88,938.14,0.9409,0.39,0.5202,0.0271,0.6523,23397.48,1.1062,584.8,0.997789,0.6009
2024-02-20,Camps,349,60.56,21135.16,0.9293,0.0707,0.0035,0.0109,0.0461,0.9456,0.0248,524.63,102.84,421.79,0.804,0.29,0.3749,0.0243,0.5083,9375.79,1.0503,371.4,0.997658,0.5221
2024-02-20,Associations,165,155.2,25607.95,0.9564,0.0436,0.0015,0.0049,0.027,0.9814,0.0259,662.96,31.71,631.25,0.9522,0.19,0.4767,0.0127,0.7205,11869.67,0.9971,169.2,0.997752,0.4738
2024-02-20,Sports Leagues,149,126.47,18843.48,0.9172,0.0828,0.0066,0.009,0.0134,0.9398,0.0194,365.61,58.63,306.98,0.8396,0.39,0.466,0.0304,0.6696,13043.22,1.1129,787.0,0.999147,0.3476
2024-02-20,Nonprofits,254,68.2,17322.39,0.939,0.061,0.0069,0.0052,0.0293,0.9593,0.0267,461.68,106.35,355.33,0.7697,0.42,0.2442,0.0352,0.4909,8466.77,1.1007,125.6,0.995598,0.58
2024-02-20,Pet Care,250,240.73,60183.57,0.9352,0.0648,0.0063,0.0049,0.0188,0.9777,0.0285,1716.34,104.54,1611.8,0.9391,0.42,0.3933,0.0548,0.3119,28654.28,1.0731,408.1,0.996173,0.6083
2024-02-20,Education,369,187.5,69186.37,0.9519,0.0481,0.004,0.0027,0.0396,0.9792,0.0186,1285.48,103.85,1181.62,0.9192,0.28,0.3862,0.0403,0.5602,42057.17,1.112,385.6,0.997727,0.5646
2024-02-21,Camps,181,170.77,30909.29,0.9485,0.0515,0.0018,0.0076,0.0384,0.9825,0.0222,686.87,69.11,617.76,0.8994,0.38,0.4042,0.0351,0.7138,18112.91,0.9679,604.8,0.999703,0.6632
2024-02-21,Associations,171,293.45,50179.36,0.9725,0.0275,0.0063,0.0076,0.0339,0.9492,0.0205,1027.57,36.81,990.76,0.9642,0.22,0.2473,0.0567,0.374,30966.75,0.9243,783.2,0.996796,0.4355
2024-02-21,Sports Leagues,131,61.42,8045.93,0.9583,0.0417,0.0029,0.0117,0.0342,0.9687,0.0208,167.0,28.14,138.86,0.8315,0.21,0.3744,0.0563,0.3251,4444.98,0.9277,651.7,0.998342,0.2937
2024-02-21,Nonprofits,194,200.61,38918.91,0.9522,0.0478,0.005,0.0115,0.0459,0.9441,0.0217,843.71,86.33,757.38,0.8977,0.44,0.2675,0.0577,0.5924,16152.63,0.9606,443.8,0.999082,0.3979
2024-02-21,Pet Care,227,325.68,73929.43,0.9155,0.0845,0.0049,0.007,0.0123,0.9353,0.0233,1726.07,49.08,1676.99,0.9716,0.22,0.3569,0.0404,0.6111,41691.84,0.9711,208.2,0.996213,0.4387
2024-02-21,Education,162,159.12,25776.78,0.959,0.041,0.0049,0.0023,0.0373,0.9422,0.0224,576.79,61.37,515.42,0.8936,0.38,0.4654,0.0273,0.3402,16262.62,1.0889,775.7,0.996557,0.3057
2024-02-22,Camps,334,326.72,109124.57,0.9615,0.0385,0.008,0.0107,0.0266,0.9755,0.0246,2684.16,81.14,2603.02,0.9698,0.24,0.2692,0.0299,0.3502,49469.43,1.0001,768.7,0.997831,0.4338
2024-02-22,Associations,220,54.13,11908.58,0.9508,0.0492,0.006,0.0045,0.0143,0.9427,0.0269,320.46,67.45,253.01,0.7895,0.31,0.5002,0.0242,0.4643,6649.93,0.9904,492.5,0.996529,0.325
2024-02-22,Sports Leagues,143,130.8,18704.47,0.9748,0.0252,0.0066,0.0108,0.0276,0.9794,0.0299,560.18,41.18,519.0,0.9265,0.29,0.548,0.0526,0.7383,12344.0,1.0663,761.8,0.997057,0.6025
2024-02-22,Nonprofits,286,128.27,36685.97,0.933,0.067,0.0035,0.0106,0.0331,0.9884,0.0268,982.46,105.99,876.47,0.8921,0.37,0.213,0.0576,0.5826,20399.39,0.973,172.4,0.995653,0.2553
2024-02-22,Pet Care,131,284.82,37311.2,0.9658,0.0342,0.0061,0.0068,0.0135,0.9343,0.0308,1150.28,23.59,1126.68,0.9795,0.18,0.4387,0.0414,0.5256,25837.45,0.9276,654.0,0.998307,0.6885
2024-02-22,Education,290,136.61,39615.94,0.9178,0.0822,0.0058,0.0042,0.029,0.933,0.0319,1263.82,87.25,1176.57,0.931,0.3,0.5497,0.0293,0.4565,26715.87,0.9591,413.8,0.995383,0.68
2024-02-23,Camps,287,70.43,20214.45,0.9553,0.0447,0.004,0.0112,0.0471,0.9771,0.0194,391.74,53.58,338.17,0.8632,0.19,0.2305,0.0261,0.4086,10328.12,0.9143,631.7,0.999142,0.4696
2024-02-23,Associations,117,81.71,9559.49,0.9174,0.0826,0.0024,0.0118,0.0267,0.9854,0.0208,199.11,47.79,151.32,0.76,0.41,0.2947,0.0467,0.7385,6499.57,1.0795,154.1,0.997978,0.626
2024-02-23,Sports Leagues,193,232.25,44823.67,0.9242,0.0758,0.0018,0.0106,0.0194,0.9312,0.027,1210.27,42.71,1167.56,0.9647,0.22,0.5467,0.0535,0.5738,29142.55,0.9929,656.2,0.998168,0.2629
2024-02-23,Nonprofits,159,216.26,34386.0,0.9643,0.0357,0.0068,0.0027,0.0381,0.9539,0.0295,1013.02,54.76,958.26,0.9459,0.34,0.1838,0.0433,0.7166,14611.61,0.9986,545.6,0.99596,0.5428
2024-02-23,Pet Care,246,321.23,79023.11,0.9634,0.0366,0.0076,0.0062,0.0114,0.9505,0.0252,1993.0,106.44,1886.56,0.9466,0.43,0.5067,0.0397,0.6284,54223.25,1.0841,568.0,0.997646,0.4642
2024-02-23,Education,393,139.61,54865.49,0.9496,0.0504,0.0043,0.0089,0.0466,0.942,0.0295,1618.34,171.47,1446.87,0.894,0.44,0.3182,0.0157,0.6699,33485.99,0.9311,422.8,0.997832,0.3264
2024-02-24,Camps,332,139.02,46156.17,0.9195,0.0805,0.0037,0.0064,0.0156,0.9702,0.0223,1029.26,132.01,897.25,0.8717,0.4,0.4199,0.0255,0.462,31508.25,1.1075,404.5,0.998328,0.691
2024-02-24,Associations,175,67.0,11725.16,0.9487,0.0513,0.0061,0.0039,0.0429,0.9581,0.025,292.76,44.46,248.3,0.8481,0.25,0.2911,0.0142,0.7192,6033.3,0.9189,216.8,0.996996,0.5345
2024-02-24,Sports Leagues,244,84.06,20509.44,0.9112,0.0888,0.0051,0.0099,0.0322,0.9788,0.0267,547.85,86.96,460.89,0.8413,0.36,0.1904,0.0144,0.6263,12897.42,1.0101,521.3,0.99801,0.2972
2024-02-24,Nonprofits,312,159.13,49649.92,0.9238,0.0762,0.008,0.01,0.0424,0.9641,0.0315,1561.91,117.84,1444.07,0.9246,0.38,0.3024,0.0405,0.5447,28503.36,1.0763,466.5,0.99857,0.3628
2024-02-24,Pet Care,215,242.17,52066.43,0.9221,0.0779,0.0036,0.0036,0.0255,0.9638,0.0242,1259.78,73.14,1186.64,0.9419,0.34,0.3657,0.0259,0.3645,24773.31,0.9282,601.0,0.999018,0.5742
2024-02-24,Education,299,241.94,72340.36,0.9289,0.0711,0.0037,0.0045,0.0154,0.9562,0.0306,2211.12,113.87,2097.25,0.9485,0.38,0.5444,0.0197,0.5252,46146.91,0.9905,361.4,0.998998,0.4436
2024-02-25,Camps,171,66.23,11324.67,0.924,0.076,0.004,0.0044,0.0257,0.95,0.0225,254.41,34.99,219.42,0.8625,0.2,0.5066,0.0446,0.5805,6590.29,0.9752,679.9,0.999557,0.2525
2024-02-25,Associations,254,250.87,63720.36,0.9265,0.0735,0.0074,0.0087,0.0247,0.9549,0.0277,1763.29,55.39,1707.91,0.9686,0.22,0.5069,0.0102,0.7405,28692.87,1.0581,147.1,0.997114,0.5336
2024-02-25,Sports Leagues,393,289.41,113740.03,0.93,0.07,0.0031,0.0079,0.0204,0.9354,0.0209,2374.69,167.69,2207.0,0.9294,0.43,0.184,0.0167,0.6411,78930.83,1.0452,747.2,0.999191,0.466
2024-02-25,Nonprofits,393,234.93,92327.19,0.9509,0.0491,0.0052,0.0039,0.0417,0.956,0.0246,2272.57,176.53,2096.04,0.9223,0.45,0.2844,0.0297,0.6044,61316.69,0.9104,619.8,0.9995,0.4403
2024-02-25,Pet Care,237,51.51,12207.17,0.9373,0.0627,0.0057,0.0048,0.0489,0.9861,0.0264,321.92,62.86,259.06,0.8047,0.27,0.5116,0.0502,0.3388,6627.24,1.1155,428.7,0.999571,0.6898
2024-02-25,Education,354,339.19,120073.38,0.9197,0.0803,0.0021,0.0048,0.0287,0.9409,0.0228,2733.17,73.63,2659.54,0.9731,0.21,0.3391,0.0514,0.5678,77212.91,0.9126,391.6,0.995193,0.4165
2024-02-26,Camps,386,335.51,129508.79,0.9133,0.0867,0.0027,0.0066,0.0402,0.9871,0.024,3107.25,148.41,2958.84,0.9522,0.38,0.4491,0.0386,0.6109,53282.51,0.986,654.4,0.997324,0.6431
2024-02-26,Associations,246,279.01,68637.51,0.9394,0.0606,0.0065,0.0025,0.0406,0.9682,0.0259,1780.0,65.41,1714.59,0.9633,0.27,0.2222,0.0424,0.5123,31940.7,0.8904,486.4,0.995619,0.6682
2024-02-26,Sports Leagues,386,292.45,112884.82,0.9736,0.0264,0.0077,0.003,0.0452,0.9435,0.0236,2659.76,105.49,2554.28,0.9603,0.27,0.4298,0.0399,0.3491,71664.57,0.9855,121.5,0.997031,0.4823
2024-02-26,Nonprofits,282,91.1,25689.14,0.9796,0.0204,0.0071,0.0033,0.0332,0.9528,0.0256,657.96,86.59,571.37,0.8684,0.31,0.1978,0.0258,0.3565,14044.01,1.0978,797.0,0.999627,0.6936
2024-02-26,Pet Care,267,308.64,82408.21,0.92,0.08,0.0021,0.0056,0.0224,0.9892,0.0259,2134.15,85.83,2048.32,0.9598,0.32,0.3941,0.0538,0.4096,45595.66,0.945,650.8,0.998808,0.6808
2024-02-26,Education,128,256.33,32810.55,0.9624,0.0376,0.0024,0.0113,0.0311,0.9355,0.0236,772.99,43.83,729.16,0.9433,0.34,0.3105,0.045,0.6969,20722.08,1.0342,468.3,0.996247,0.4547
2024-02-27,Camps,123,230.16,28309.65,0.9176,0.0824,0.0016,0.0033,0.0138,0.9646,0.0243,688.96,22.31,666.66,0.9676,0.18,0.3099,0.0164,0.7447,15231.93,0.9823,558.0,0.99675,0.572
2024-02-27,Associations,240,341.28,81906.08,0.9317,0.0683,0.0076,0.0081,0.0298,0.9701,0.0278,2280.15,54.34,2225.81,0.9762,0.23,0.4581,0.0463,0.7489,55170.65,1.0443,604.4,0.999635,0.6852
2024-02-27,Sports Leagues,153,279.06,42695.42,0.9178,0.0822,0.0068,0.0045,0.0326,0.9543,0.0228,975.1,40.36,934.74,0.9586,0.26,0.4965,0.0485,0.5356,25589.25,1.1163,390.3,0.9977,0.4901
2024-02-27,Nonprofits,258,247.41,63831.01,0.9759,0.0241,0.0066,0.0062,0.0438,0.9565,0.0198,1265.24,70.2,1195.04,0.9445,0.27,0.4777,0.0578,0.7426,37770.63,0.9948,230.2,0.995502,0.4833
2024-02-27,Pet Care,321,133.73,42928.47,0.933,0.067,0.0048,0.011,0.0435,0.9439,0.0253,1084.87,114.91,969.96,0.8941,0.36,0.5454,0.0116,0.5087,29896.78,1.1145,344.9,0.995,0.514
2024-02-27,Education,174,309.85,53913.48,0.9538,0.0462,0.0011,0.0041,0.0416,0.9572,0.0198,1065.51,50.5,1015.01,0.9526,0.29,0.2584,0.0546,0.7002,27825.75,0.913,364.0,0.995631,0.3868
2024-02-28,Camps,395,227.93,90031.09,0.9605,0.0395,0.0019,0.0109,0.0117,0.9684,0.0266,2396.33,93.3,2303.04,0.9611,0.24,0.1951,0.0169,0.4223,59837.52,1.0854,163.4,0.996417,0.6502
2024-02-28,Associations,354,119.93,42454.9,0.9476,0.0524,0.0013,0.0092,0.0191,0.9594,0.0214,907.81,110.48,797.34,0.8783,0.31,0.2502,0.0397,0.7097,27264.57,0.938,458.7,0.997073,0.6845
2024-02-28,Sports Leagues,220,285.8,62876.9,0.9213,0.0787,0.0029,0.0028,0.0154,0.945,0.0208,1307.42,52.29,1255.13,0.96,0.24,0.2654,0.025,0.3565,30391.58,1.0452,280.8,0.995842,0.2805
2024-02-28,Nonprofits,88,273.83,24096.96,0.9735,0.0265,0.0025,0.0082,0.03,0.9554,0.0225,543.33,36.42,506.91,0.933,0.41,0.3593,0.0462,0.6177,10622.45,0.8917,691.2,0.997403,0.6145
2024-02-28,Pet Care,375,76.5,28688.97,0.9699,0.0301,0.007,0.0067,0.0351,0.9696,0.0207,592.6,78.9,513.7,0.8669,0.21,0.1876,0.0556,0.4556,12214.31,0.9918,171.4,0.995418,0.47
2024-02-28,Education,210,164.03,34447.17,0.9679,0.0321,0.0059,0.0032,0.0354,0.9306,0.0279,962.64,81.15,881.49,0.9157,0.39,0.4815,0.0413,0.3813,21981.57,1.0959,551.0,0.996348,0.3307
2024-02-29,Camps,361,316.15,114129.5,0.9499,0.0501,0.0023,0.0117,0.0454,0.9583,0.0214,2442.69,86.68,2356.01,0.9645,0.24,0.4782,0.0135,0.5871,67569.29,0.9238,599.3,0.998456,0.4075
2024-02-29,Associations,101,281.31,28412.74,0.9658,0.0342,0.0063,0.0084,0.037,0.9815,0.0277,786.11,20.94,765.17,0.9734,0.21,0.4188,0.0185,0.3064,13190.62,0.9171,189.4,0.996053,0.5036
2024-02-29,Sports Leagues,164,245.16,40206.98,0.9632,0.0368,0.0039,0.0114,0.0238,0.9619,0.0311,1249.28,33.2,1216.07,0.9734,0.2,0.2203,0.0597,0.7371,25391.13,0.9962,464.1,0.99626,0.4447
2024-02-29,Nonprofits,275,56.01,15402.05,0.9417,0.0583,0.0044,0.0087,0.0307,0.9817,0.0231,356.49,79.92,276.57,0.7758,0.29,0.3914,0.0201,0.4771,9331.34,0.9788,736.5,0.998015,0.3192
2024-02-29,Pet Care,313,342.09,107072.62,0.956,0.044,0.0039,0.0074,0.0264,0.9644,0.0201,2155.17,66.48,2088.68,0.9692,0.21,0.3756,0.0136,0.4316,72602.57,1.0903,685.4,0.997485,0.2625
2024-02-29,Education,166,201.89,33514.24,0.9295,0.0705,0.0066,0.0071,0.0124,0.9851,0.0287,963.47,56.09,907.38,0.9418,0.34,0.3416,0.058,0.6488,18784.66,1.0368,310.9,0.995959,0.373
2024-03-01,Camps,259,270.62,70090.64,0.9198,0.0802,0.0064,0.0072,0.0254,0.948,0.0252,1765.22,68.82,1696.4,0.961,0.27,0.3389,0.047,0.5817,43764.22,1.0511,674.2,0.995988,0.6978
2024-03-01,Associations,295,264.06,77898.01,0.9574,0.0426,0.005,0.012,0.0187,0.9553,0.0198,1541.46,67.58,1473.88,0.9562,0.23,0.4438,0.0102,0.7004,45956.35,0.9858,345.3,0.995619,0.6647
2024-03-01,Sports Leagues,179,147.6,26420.38,0.915,0.085,0.0033,0.0038,0.0415,0.9732,0.025,659.83,75.03,584.8,0.8863,0.42,0.2469,0.0326,0.6198,11105.56,0.9694,508.7,0.996797,0.4661
2024-03-01,Nonprofits,305,108.18,32995.93,0.9276,0.0724,0.0079,0.0082,0.0276,0.9439,0.0288,951.03,86.81,864.23,0.9087,0.28,0.2914,0.0211,0.3835,15904.47,1.0305,283.1,0.995297,0.4116
2024-03-01,Pet Care,277,141.51,39198.49,0.9335,0.0665,0.0054,0.004,0.0112,0.9489,0.0296,1158.66,79.71,1078.94,0.9312,0.29,0.3336,0.0335,0.6383,21324.27,0.9019,260.4,0.995921,0.4785
2024-03-01,Education,364,289.4,105341.43,0.9672,0.0328,0.0041,0.011,0.0492,0.9887,0.0262,2760.01,120.51,2639.51,0.9563,0.33,0.3492,0.025,0.4502,48954.86,1.1094,541.5,0.999579,0.4242
2024-03-02,Camps,146,276.36,40349.06,0.9572,0.0428,0.0031,0.0066,0.0157,0.9853,0.0316,1273.16,55.15,1218.01,0.9567,0.38,0.4943,0.0141,0.4728,20144.0,1.0156,244.7,0.997761,0.5445
2024-03-02,Associations,200,131.27,26254.28,0.9292,0.0708,0.0073,0.0104,0.0405,0.9549,0.0302,793.28,49.33,743.94,0.9378,0.25,0.189,0.0316,0.7138,15000.86,0.9351,562.6,0.99865,0.4977
2024-03-02,Sports Leagues,367,151.89,55744.95,0.9392,0.0608,0.0028,0.0108,0.0357,0.957,0.0262,1460.2,103.75,1356.45,0.9289,0.28,0.3523,0.0279,0.4848,27565.49,0.8986,145.4,0.995853,0.3632
2024-03-02,Nonprofits,270,342.77,92546.65,0.9557,0.0443,0.007,0.011,0.0149,0.9857,0.0301,2788.55,51.91,2736.64,0.9814,0.19,0.5416,0.0329,0.7385,59892.15,0.9856,467.9,0.996348,0.4691
2024-03-02,Pet Care,303,82.57,25019.92,0.9152,0.0848,0.0036,0.0025,0.035,0.9414,0.0252,630.39,62.97,567.42,0.9001,0.21,0.4863,0.049,0.4739,16842.86,0.9246,673.5,0.997675,0.3983
2024-03-02,Education,227,97.25,22075.73,0.9704,0.0296,0.0052,0.0044,0.0298,0.9365,0.0194,427.91,96.5,331.41,0.7745,0.43,0.3494,0.0281,0.7271,11472.76,0.9607,305.6,0.997769,0.5013
2024-03-03,Camps,372,200.29,74507.52,0.9164,0.0836,0.0033,0.0061,0.0314,0.9876,0.0217,1614.86,120.86,1494.0,0.9252,0.32,0.2877,0.056,0.7455,49265.99,0.9613,309.0,0.997113,0.5864
2024-03-03,Associations,137,107.68,14751.5,0.9625,0.0375,0.0063,0.0072,0.021,0.9652,0.0311,458.32,26.57,431.75,0.942,0.19,0.2788,0.0242,0.5843,8782.3,0.9295,266.9,0.999548,0.5903
2024-03-03,Sports Leagues,239,129.23,30886.58,0.9294,0.0706,0.0059,0.0024,0.0428,0.9692,0.0298,919.7,57.91,861.79,0.937,0.24,0.4935,0.0324,0.3597,20707.19,1.0492,234.4,0.996208,0.371
2024-03-03,Nonprofits,209,315.28,65894.36,0.9342,0.0658,0.0043,0.0049,0.0397,0.9397,0.0227,1498.48,71.82,1426.65,0.9521,0.34,0.5046,0.0418,0.7229,44758.27,1.0524,309.5,0.998347,0.3367
2024-03-03,Pet Care,217,276.16,59926.57,0.9695,0.0305,0.0039,0.0072,0.0254,0.9588,0.0252,1508.64,79.59,1429.05,0.9472,0.37,0.4577,0.0588,0.4969,25465.31,1.0452,458.8,0.999121,0.3159
2024-03-03,Education,378,78.23,29571.97,0.9705,0.0295,0.0033,0.0043,0.0294,0.9388,0.0222,655.24,107.36,547.88,0.8361,0.28,0.2826,0.0325,0.4731,18700.64,1.1004,188.6,0.999034,0.6693
2024-03-04,Camps,355,187.39,66522.97,0.9149,0.0851,0.0024,0.011,0.031,0.9892,0.0263,1748.56,100.08,1648.48,0.9428,0.28,0.2814,0.0559,0.4668,29525.72,0.9468,559.0,0.995652,0.2912
2024-03-04,Associations,170,305.69,51967.61,0.9563,0.0437,0.008,0.0109,0.0158,0.9539,0.0198,1031.41,51.99,979.41,0.9496,0.31,0.4673,0.0178,0.6962,29658.81,1.0597,150.7,0.99546,0.5294
2024-03-04,Sports Leagues,296,100.29,29685.57,0.9256,0.0744,0.007,0.0069,0.0281,0.9596,0.0204,606.38,103.44,502.94,0.8294,0.35,0.479,0.0519,0.3137,18243.47,0.9019,777.5,0.997363,0.5989
2024-03-04,Nonprofits,328,89.33,29300.12,0.9461,0.0539,0.0029,0.0071,0.0222,0.9838,0.0316,924.62,95.36,829.26,0.8969,0.29,0.206,0.0432,0.4695,20386.75,0.9014,201.0,0.998427,0.5914
2024-03-04,Pet Care,134,61.12,8189.93,0.9796,0.0204,0.0073,0.0088,0.0477,0.9391,0.0312,255.5,31.81,223.68,0.8755,0.24,0.3821,0.0344,0.5306,3932.92,1.0674,625.0,0.999674,0.4781
2024-03-04,Education,304,313.75,95381.37,0.9386,0.0614,0.0027,0.0046,0.0406,0.9858,0.019,1813.32,55.95,1757.36,0.9691,0.18,0.4845,0.0293,0.4244,43542.76,0.9632,780.6,0.999788,0.3992
2024-03-05,Camps,200,136.46,27291.67,0.9698,0.0302,0.0025,0.0103,0.0241,0.9417,0.0311,848.41,47.57,800.85,0.9439,0.24,0.547,0.0154,0.3045,18046.29,1.0208,406.7,0.995402,0.5087
2024-03-05,Associations,380,199.28,75726.02,0.9361,0.0639,0.0037,0.0082,0.0377,0.9822,0.026,1966.36,90.65,1875.71,0.9539,0.24,0.5461,0.0442,0.4686,52285.89,1.11,174.1,0.995097,0.27
2024-03-05,Sports Leagues,105,290.85,30538.86,0.9616,0.0384,0.0012,0.0093,0.0388,0.9359,0.0201,613.94,41.24,572.7,0.9328,0.39,0.3868,0.0511,0.3831,12496.03,0.9189,427.7,0.997564,0.636
2024-03-05,Nonprofits,325,322.29,104743.52,0.9523,0.0477,0.0059,0.0069,0.0159,0.9681,0.0229,2398.56,59.01,2339.55,0.9754,0.18,0.3927,0.0199,0.6989,71244.8,0.9189,140.0,0.99502,0.6609
2024-03-05,Pet Care,200,198.59,39717.05,0.9166,0.0834,0.0062,0.0026,0.0211,0.9357,0.0254,1010.03,70.84,939.19,0.9299,0.35,0.5096,0.0467,0.7325,24953.63,0.9515,492.4,0.997244,0.5047
2024-03-05,Education,199,151.43,30134.65,0.9463,0.0537,0.0019,0.0079,0.0173,0.9854,0.0304,917.34,65.07,852.27,0.9291,0.33,0.3463,0.0151,0.6705,15483.52,0.9391,796.8,0.998275,0.2832
2024-03-06,Camps,363,317.01,115076.27,0.9664,0.0336,0.0065,0.0036,0.0119,0.9663,0.0237,2733.02,154.44,2578.59,0.9435,0.43,0.3093,0.0305,0.5367,73524.55,0.9444,760.4,0.997646,0.6284
2024-03-06,Associations,286,241.5,69069.89,0.9635,0.0365,0.005,0.0068,0.0193,0.9405,0.0303,2089.83,62.46,2027.37,0.9701,0.22,0.3411,0.0544,0.3665,30270.83,1.0462,345.5,0.997135,0.5315
2024-03-06,Sports Leagues,209,288.95,60390.89,0.9778,0.0222,0.0075,0.0075,0.0242,0.956,0.0226,1366.17,62.55,1303.63,0.9542,0.3,0.1848,0.0128,0.6471,30222.25,1.0707,446.4,0.998949,0.5486
2024-03-06,Nonprofits,315,303.3,95540.6,0.9379,0.0621,0.0064,0.0051,0.0392,0.961,0.0245,2336.04,61.51,2274.53,0.9737,0.2,0.5372,0.0519,0.657,46955.8,0.9495,509.8,0.999146,0.6706
2024-03-06,Pet Care,159,308.53,49055.68,0.9417,0.0583,0.0017,0.0056,0.0412,0.9346,0.0268,1312.74,50.4,1262.34,0.9616,0.32,0.2947,0.0478,0.3236,26945.92,1.0016,178.8,0.995667,0.4343
2024-03-06,Education,120,314.14,37697.13,0.9732,0.0268,0.0038,0.0106,0.0328,0.9323,0.0269,1014.12,36.85,977.27,0.9637,0.31,0.2818,0.0585,0.3248,25775.91,0.9182,376.4,0.997044,0.579
2024-03-07,Camps,173,85.42,14777.32,0.9782,0.0218,0.0019,0.0055,0.0127,0.9741,0.0264,389.45,56.06,333.39,0.856,0.32,0.4967,0.0387,0.73,8671.84,0.965,145.0,0.998554,0.4181
2024-03-07,Associations,205,85.49,17525.46,0.916,0.084,0.0031,0.0043,0.0319,0.9496,0.0237,414.88,89.03,325.85,0.7854,0.43,0.2376,0.0294,0.4157,9897.5,1.0567,675.6,0.997525,0.6347
2024-03-07,Sports Leagues,325,92.89,30188.03,0.9272,0.0728,0.0057,0.0117,0.025,0.9438,0.0302,910.71,76.02,834.69,0.9165,0.23,0.438,0.0117,0.3085,16164.78,1.0376,216.9,0.998743,0.3079
2024-03-07,Nonprofits,375,163.46,61297.87,0.9192,0.0808,0.0058,0.0091,0.0106,0.9717,0.0222,1359.94,133.94,1226.0,0.9015,0.36,0.4414,0.0239,0.3834,39715.36,1.0574,689.3,0.997135,0.4554
2024-03-07,Pet Care,329,160.7,52870.59,0.912,0.088,0.0065,0.0066,0.0312,0.9453,0.029,1532.07,129.73,1402.34,0.9153,0.39,0.3846,0.0552,0.3521,33625.06,1.0141,277.1,0.995648,0.3855
2024-03-07,Education,355,343.23,121847.48,0.955,0.045,0.0042,0.0096,0.0136,0.9664,0.0272,3320.17,107.23,3212.94,0.9677,0.3,0.2735,0.0577,0.4355,53300.85,1.0313,510.5,0.998698,0.5892
2024-03-08,Camps,182,68.55,12476.5,0.9628,0.0372,0.0016,0.0104,0.0365,0.955,0.0301,375.93,41.91,334.02,0.8885,0.23,0.2779,0.0169,0.4717,8683.89,0.9186,685.1,0.998194,0.2571
2024-03-08,Associations,303,321.2,97324.15,0.9309,0.0691,0.0068,0.011,0.022,0.9334,0.0308,3001.0,81.58,2919.42,0.9728,0.27,0.1851,0.0337,0.3521,65256.87,0.9172,327.0,0.998873,0.6129
2024-03-08,Sports Leagues,337,158.13,53291.18,0.917,0.083,0.001,0.0078,0.0221,0.9311,0.03,1600.83,113.84,1486.99,0.9289,0.34,0.2433,0.0533,0.4141,24952.73,1.0947,242.0,0.999307,0.6113
2024-03-08,Nonprofits,259,263.24,68178.05,0.9158,0.0842,0.0035,0.0045,0.0404,0.9301,0.0196,1337.34,53.54,1283.8,0.96,0.21,0.2977,0.0216,0.4027,34847.03,0.9314,192.2,0.997858,0.6783
